FILE,DATE,TARGET,FILTER,EXPTIME,RA,DEC,FP1_RA,FP1_DEC,FP2_RA,FP2_DEC,FP3_RA,FP3_DEC,FP4_RA,FP4_DEC,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,NAXIS1,NAXIS2
2025-04-11T21-40-59_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0042.fits,2025-04-11T21:40:59.472,M 82,L,60.0,148.8700517218,69.65891147996,148.0514092145378,70.02858000593966,149.69310470795597,70.02733021899328,149.66055065709244,69.28556141429839,148.0752018686254,69.28677099148578,RA---TAN,DEC--TAN,148.8700517218,69.65891147996,2328.5,1760.5,-3.272118283433e-07,0.0001593462621889,-0.0001593711688171,-3.493765723877e-07,4656,3520
2025-04-11T21-42-00_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0043.fits,2025-04-11T21:42:00.035,M 82,L,60.0,148.8705304111,69.65888717562,148.0519180376758,70.02855195403875,149.6936556432696,70.02729663889737,149.66100057334745,69.2855411234187,148.0756100815273,69.28675530247051,RA---TAN,DEC--TAN,148.8705304111,69.65888717562,2328.5,1760.5,-3.347401657545e-07,0.000159350585572,-0.0001593684139231,-3.508135024116e-07,4656,3520
2025-04-11T21-43-00_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0044.fits,2025-04-11T21:43:00.651,M 82,L,60.0,148.8697404042,69.65890534383,148.05108251428277,70.02857498414056,149.69286975834362,70.02731761732184,149.66025411429996,69.28555402492164,148.07481633251186,69.28677062704556,RA---TAN,DEC--TAN,148.8697404042,69.65890534383,2328.5,1760.5,-3.317086504575e-07,0.000159355234942,-0.0001593701103245,-3.514504397086e-07,4656,3520
2025-04-11T21-44-01_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0045.fits,2025-04-11T21:44:01.183,M 82,L,60.0,148.8702202377,69.65894792145,148.0515492844993,70.02862146089208,149.69330819929405,70.02737612360733,149.66074620455575,69.28559259393465,148.07533738157093,69.28679766264523,RA---TAN,DEC--TAN,148.8702202377,69.65894792145,2328.5,1760.5,-3.276775275e-07,0.0001593520835388,-0.0001593743400509,-3.481034032717e-07,4656,3520
2025-04-11T21-45-01_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0046.fits,2025-04-11T21:45:01.866,M 82,L,60.0,148.869958051,69.65881818247,148.05138108127738,70.02846266750535,149.6930569527931,70.02722755170274,149.6603956507533,69.28549272420989,148.07506303167608,69.28668663054526,RA---TAN,DEC--TAN,148.869958051,69.65881818247,2328.5,1760.5,-3.353487279493e-07,0.0001593451994223,-0.0001593639757601,-3.450619794689e-07,4656,3520
2025-04-11T21-46-02_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0047.fits,2025-04-11T21:46:02.490,M 82,L,60.0,148.8691112431,69.65881727881,148.0504006439615,70.02850303279116,149.69221758189596,70.02726037499824,149.6596747631409,69.28544936398991,148.07421156742282,69.28665194435382,RA---TAN,DEC--TAN,148.8691112431,69.65881727881,2328.5,1760.5,-3.261112071106e-07,0.0001593586114032,-0.000159380225066,-3.473695624676e-07,4656,3520
2025-04-11T21-47-03_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0048.fits,2025-04-11T21:47:03.030,M 82,L,60.0,148.8690262111,69.65880401738,148.0503546864268,70.02845533537254,149.69212340858692,70.0272253454275,149.65955459616288,69.28547087596596,148.07413371134214,69.28666052400615,RA---TAN,DEC--TAN,148.8690262111,69.65880401738,2328.5,1760.5,-3.28271447874e-07,0.0001593542476852,-0.0001593681044691,-3.437308862918e-07,4656,3520
2025-04-11T21-48-03_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0049.fits,2025-04-11T21:48:03.601,M 82,L,60.0,148.8689892849,69.65890061625,148.05028116830198,70.02852751407305,149.6920912945648,70.02729557494489,149.65955466732134,69.28559157253993,148.07409030840998,69.28678345473622,RA---TAN,DEC--TAN,148.8689892849,69.65890061625,2328.5,1760.5,-3.259443075972e-07,0.0001593577208157,-0.0001593572316842,-3.44326174597e-07,4656,3520
2025-04-11T21-49-04_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0050.fits,2025-04-11T21:49:04.197,M 82,L,60.0,148.868742186,69.65892002971,148.050020978042,70.02856875040402,149.69183223503194,70.02732746655114,149.65931855208066,69.28558905598709,148.07385571904706,69.28679050565658,RA---TAN,DEC--TAN,148.868742186,69.65892002971,2328.5,1760.5,-3.241326015132e-07,0.0001593575510561,-0.000159364600448,-3.470143333044e-07,4656,3520
2025-04-11T21-50-04_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0051.fits,2025-04-11T21:50:04.701,M 82,L,60.0,148.8684636581,69.65900445087,148.04977046920524,70.02864205259056,149.69158302407658,70.02741631708503,149.6590136808592,69.28568485747253,148.07354934501402,69.28687024721548,RA---TAN,DEC--TAN,148.8684636581,69.65900445087,2328.5,1760.5,-3.282933209677e-07,0.0001593570564588,-0.0001593631620019,-3.425211691986e-07,4656,3520
2025-04-11T21-51-36_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0052.fits,2025-04-11T21:51:36.144,M 82,L,60.0,148.8605869779,69.65769236098,148.04196658017736,70.02732160394366,149.68362511740642,70.02612993906293,149.65106929359516,69.28438157293354,148.06575106536576,69.28553298163915,RA---TAN,DEC--TAN,148.8605869779,69.65769236098,2328.5,1760.5,-3.275960244787e-07,0.0001593520822652,-0.0001593667818601,-3.32850880123e-07,4656,3520
2025-04-11T21-52-36_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0053.fits,2025-04-11T21:52:36.705,M 82,L,60.0,148.8602221692,69.65790746626,148.0414699005165,70.02758636102075,149.6832758010434,70.02632675147834,149.6508277654403,69.28454589119015,148.06537024923497,69.28576626726858,RA---TAN,DEC--TAN,148.8602221692,69.65790746626,2328.5,1760.5,-3.19249501494e-07,0.0001593646202309,-0.0001593736562609,-3.523097696413e-07,4656,3520
2025-04-11T21-53-37_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0054.fits,2025-04-11T21:53:37.331,M 82,L,60.0,148.8602662729,69.65780677903,148.041687669868,70.02747618675006,149.68333761678477,70.02623118491744,149.650705086099,69.28445623391342,148.06539748817147,69.28566028507451,RA---TAN,DEC--TAN,148.8602662729,69.65780677903,2328.5,1760.5,-3.332510485613e-07,0.0001593502705897,-0.0001593725681177,-3.479092106649e-07,4656,3520
2025-04-11T21-54-37_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0055.fits,2025-04-11T21:54:37.992,M 82,L,60.0,148.8605484525,69.65778879161,148.0419651066515,70.02745014421166,149.68358349284514,70.02622946952388,149.6509924699899,69.2844462533547,148.06571590645353,69.28562635679063,RA---TAN,DEC--TAN,148.8605484525,69.65778879161,2328.5,1760.5,-3.30169189736e-07,0.0001593473131284,-0.0001593743025424,-3.410501374753e-07,4656,3520
2025-04-11T21-55-38_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0056.fits,2025-04-11T21:55:38.548,M 82,L,60.0,148.8607187793,69.65794566855,148.042026250697,70.02759828726526,149.68381295195724,70.02636042580167,149.65126860874398,69.28461090372599,148.0658274388288,69.28580863534769,RA---TAN,DEC--TAN,148.8607187793,69.65794566855,2328.5,1760.5,-3.265444931862e-07,0.0001593625819989,-0.0001593670191008,-3.459988032506e-07,4656,3520
2025-04-11T21-56-39_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0057.fits,2025-04-11T21:56:39.136,M 82,L,60.0,148.8608325138,69.65797991732,148.04208206391942,70.02765638774045,149.68398124749055,70.02640510617412,149.6514364279585,69.28462079344136,148.06588933165403,69.2858319681387,RA---TAN,DEC--TAN,148.8608325138,69.65797991732,2328.5,1760.5,-3.263361135636e-07,0.0001593731068941,-0.0001593744936489,-3.498162836975e-07,4656,3520
2025-04-11T21-57-39_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0058.fits,2025-04-11T21:57:39.670,M 82,L,60.0,148.8606330705,69.65791963947,148.0419624177016,70.02757290697744,149.68368912290595,70.02634686276903,149.65116177350137,69.28458441876272,148.06577942586856,69.28577048521443,RA---TAN,DEC--TAN,148.8606330705,69.65791963947,2328.5,1760.5,-3.253186202211e-07,0.0001593569076124,-0.0001593697779166,-3.426622383924e-07,4656,3520
2025-04-11T21-58-40_M 82_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0059.fits,2025-04-11T21:58:40.280,M 82,L,60.0,148.8602900133,69.6579069492,148.041562780962,70.02756801685646,149.6833408473868,70.02634083672908,149.6508727701232,69.28456342016781,148.06544188646188,69.28575117823488,RA---TAN,DEC--TAN,148.8602900133,69.6579069492,2328.5,1760.5,-3.207876486922e-07,0.0001593619345932,-0.0001593729360958,-3.430656162455e-07,4656,3520
2025-04-11T22-02-39_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0001.fits,2025-04-11T22:02:39.208,NGC 5957,L,60.0,233.8683083661,11.96751020236,234.1522431231916,11.594271977885692,233.5794925906568,11.598247319423498,233.58358871371493,12.340462214683573,234.157914000224,12.336476956965765,RA---TAN,DEC--TAN,233.8683083661,11.96751020236,2328.5,1760.5,1.026311676471e-06,-0.0001594418548035,0.000159447822482,1.131104903899e-06,4656,3520
2025-04-11T22-05-02_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0002.fits,2025-04-11T22:05:02.203,NGC 5957,L,60.0,233.8321497941,11.96882406563,234.11604537789023,11.595568100687656,233.5433054905864,11.599495379686404,233.5474692970397,12.34179386769998,234.12178426467457,12.337856533900794,RA---TAN,DEC--TAN,233.8321497941,11.96882406563,2328.5,1760.5,1.040565124824e-06,-0.0001594381656375,0.0001594657661233,1.117465227069e-06,4656,3520
2025-04-11T22-06-02_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0003.fits,2025-04-11T22:06:02.742,NGC 5957,L,60.0,233.8322223431,11.96847178785,234.11603623955563,11.595136346432284,233.5434014408958,11.599203350151427,233.54762361547765,12.341521238828635,234.1218331953144,12.337444064231594,RA---TAN,DEC--TAN,233.8322223431,11.96847178785,2328.5,1760.5,1.052801638701e-06,-0.0001594091171538,0.0001594699208615,1.157189155508e-06,4656,3520
2025-04-11T22-07-03_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0004.fits,2025-04-11T22:07:03.316,NGC 5957,L,60.0,233.8325600276,11.9686493064,234.11637376173857,11.59541663260145,233.5437779127778,11.599415381465052,233.54796166717463,12.341595986299865,234.1221319245521,12.337587145488984,RA---TAN,DEC--TAN,233.8325600276,11.9686493064,2328.5,1760.5,1.044687436906e-06,-0.0001593981327026,0.000159440435761,1.13778113653e-06,4656,3520
2025-04-11T22-08-03_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0005.fits,2025-04-11T22:08:03.872,NGC 5957,L,60.0,233.8326599132,11.96834232104,234.11656181405613,11.59507122887418,233.5438091287469,11.599194354832704,233.54797308231983,12.341327248439493,234.1223004623161,12.337194067932655,RA---TAN,DEC--TAN,233.8326599132,11.96834232104,2328.5,1760.5,1.04055749618e-06,-0.0001594419542258,0.0001594301908608,1.173122363798e-06,4656,3520
2025-04-11T22-09-04_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0006.fits,2025-04-11T22:09:04.544,NGC 5957,L,60.0,233.8330080058,11.9682356207,234.1168189572507,11.595045385950453,233.5442297762987,11.598952289121572,233.5484125530763,12.34113987657989,234.1225760845418,12.337222883951352,RA---TAN,DEC--TAN,233.8330080058,11.9682356207,2328.5,1760.5,1.044477440046e-06,-0.000159396514922,0.0001594419360855,1.111679429966e-06,4656,3520
2025-04-11T22-10-05_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0007.fits,2025-04-11T22:10:05.204,NGC 5957,L,60.0,233.8331317192,11.96795508323,234.11700118173584,11.594686640326088,233.54434321452047,11.598667246920094,233.5484774480105,12.34093743550125,234.12271009177005,12.33694683668486,RA---TAN,DEC--TAN,233.8331317192,11.96795508323,2328.5,1760.5,1.034311065e-06,-0.0001594158482855,0.0001594596925816,1.132611625916e-06,4656,3520
2025-04-11T22-11-05_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0008.fits,2025-04-11T22:11:05.893,NGC 5957,L,60.0,233.8332336971,11.9679864956,234.1168995026921,11.59489256690151,233.54431337432663,11.598804658020091,233.5487840106593,12.340794743679572,234.12294402291425,12.33687197946688,RA---TAN,DEC--TAN,233.8332336971,11.9679864956,2328.5,1760.5,1.104925410224e-06,-0.0001593957485609,0.0001593994431832,1.113234048158e-06,4656,3520
2025-04-11T22-12-06_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0009.fits,2025-04-11T22:12:06.557,NGC 5957,L,60.0,233.8336366416,11.96802937546,234.11738042629787,11.594804202286968,233.54475090538145,11.598785057924896,233.5491084815182,12.340968709682636,234.12331242320627,12.336977409091412,RA---TAN,DEC--TAN,233.8336366416,11.96802937546,2328.5,1760.5,1.081221176122e-06,-0.0001594078609076,0.0001594410526639,1.132744670425e-06,4656,3520
2025-04-11T22-13-07_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0010.fits,2025-04-11T22:13:07.154,NGC 5957,L,60.0,233.833942886,11.96787155982,234.11774185255047,11.594670272158274,233.5453036997765,11.598622111265776,233.5493594526008,12.340786900952144,234.12337144415253,12.33682523365174,RA---TAN,DEC--TAN,233.833942886,11.96787155982,2328.5,1760.5,1.017729954919e-06,-0.0001593546724681,0.0001594370653488,1.124413695213e-06,4656,3520
2025-04-11T22-14-07_NGC 5957_LIGHT-L_-10.50_ZWO ASI1600MM Pro_60.00s_139_1x1_0011.fits,2025-04-11T22:14:07.796,NGC 5957,L,60.0,233.8340273223,11.96771753086,234.1177887283369,11.59450378749098,233.54514088470305,11.598511362584258,233.54948153733764,12.340645406830472,234.12370370421323,12.336627421164437,RA---TAN,DEC--TAN,233.8340273223,11.96771753086,2328.5,1760.5,1.077655577635e-06,-0.000159413125056,0.0001594303990815,1.140333262687e-06,4656,3520
2025-04-11T22-15-29_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0012.fits,2025-04-11T22:15:29.058,NGC 5957,L,60.0,233.836812662,11.96807815587,234.12071954734685,11.594880914089371,233.54801828335383,11.598810147995865,233.5521210062901,12.340989228954776,234.1263968904736,12.337050066013564,RA---TAN,DEC--TAN,233.836812662,11.96807815587,2328.5,1760.5,1.027682447242e-06,-0.0001594278044826,0.0001594401266089,1.118003474379e-06,4656,3520
2025-04-11T22-16-29_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0013.fits,2025-04-11T22:16:29.598,NGC 5957,L,60.0,233.8367975221,11.96825692777,234.120596609154,11.595216625238391,233.5480768539074,11.598890849604564,233.5522142808354,12.341011275178106,234.12630806093875,12.337327054946549,RA---TAN,DEC--TAN,233.8367975221,11.96825692777,2328.5,1760.5,1.034912357441e-06,-0.0001593771567263,0.0001594275169547,1.045542229621e-06,4656,3520
2025-04-11T22-17-30_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0014.fits,2025-04-11T22:17:30.166,NGC 5957,L,60.0,233.8368693229,11.96824921017,234.1207813969833,11.595011054698553,233.54812668003964,11.598980420824478,233.55217236636904,12.341201182537652,234.1264016875136,12.337222003868376,RA---TAN,DEC--TAN,233.8368693229,11.96824921017,2328.5,1760.5,1.015693439641e-06,-0.0001594147611936,0.0001594490932616,1.129392511127e-06,4656,3520
2025-04-11T22-18-30_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0015.fits,2025-04-11T22:18:30.771,NGC 5957,L,60.0,233.8368616865,11.96829950315,234.12068178522333,11.595163531775851,233.54806845378192,11.599118039436,233.55225717120084,12.341149475893769,234.1264445955209,12.337184866503591,RA---TAN,DEC--TAN,233.8368616865,11.96829950315,2328.5,1760.5,1.04569862579e-06,-0.0001594031554194,0.0001594083883193,1.125209691919e-06,4656,3520
2025-04-11T22-19-31_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0016.fits,2025-04-11T22:19:31.407,NGC 5957,L,60.0,233.8369842803,11.96824253771,234.12086141889912,11.59499991612384,233.54826738358528,11.598957313805712,233.55232234680184,12.341199046758824,234.12649086316176,12.337231818870125,RA---TAN,DEC--TAN,233.8369842803,11.96824253771,2328.5,1760.5,1.01763012247e-06,-0.0001593978784441,0.0001594535962862,1.125993661611e-06,4656,3520
2025-04-11T22-20-32_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0017.fits,2025-04-11T22:20:32.008,NGC 5957,L,60.0,233.8369866959,11.96848707737,234.1208079790788,11.595226998326048,233.5482458737897,11.59909527221583,233.55238071882667,12.341461150902548,234.1265175145245,12.337582884787482,RA---TAN,DEC--TAN,233.8369866959,11.96848707737,2328.5,1760.5,1.034438929492e-06,-0.0001593888866605,0.000159480249442,1.100688121734e-06,4656,3520
2025-04-11T22-21-32_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0018.fits,2025-04-11T22:21:32.628,NGC 5957,L,60.0,233.8375817105,11.96834786584,234.12143691845736,11.595160781029648,233.54877821846088,11.59908722059436,233.5529418780818,12.34124888005891,234.12717507984107,12.33731238838407,RA---TAN,DEC--TAN,233.8375817105,11.96834786584,2328.5,1760.5,1.040475296803e-06,-0.000159415796118,0.0001594363703554,1.117226286102e-06,4656,3520
2025-04-11T22-22-33_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0019.fits,2025-04-11T22:22:33.252,NGC 5957,L,60.0,233.8376157323,11.96843765135,234.1214602555895,11.595210783806536,233.548863873061,11.599183646596025,233.5529865242035,12.34137846772777,234.12715731961887,12.337395637193667,RA---TAN,DEC--TAN,233.8376157323,11.96843765135,2328.5,1760.5,1.031847382314e-06,-0.0001593984064695,0.0001594435032542,1.130407562951e-06,4656,3520
2025-04-11T22-23-33_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0020.fits,2025-04-11T22:23:33.937,NGC 5957,L,60.0,233.8377818887,11.9682296006,234.1215530135357,11.595071932012855,233.54891283550225,11.599015424764048,233.5532264415721,12.341101370777972,234.12744089071523,12.33714752213935,RA---TAN,DEC--TAN,233.8377818887,11.9682296006,2328.5,1760.5,1.071963966835e-06,-0.0001594106847723,0.00015942007174,1.122114362682e-06,4656,3520
2025-04-11T22-24-34_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0021.fits,2025-04-11T22:24:34.519,NGC 5957,L,60.0,233.8378791539,11.96820276645,234.12169141147783,11.595291250984324,233.54913527206625,11.598777554348263,233.55328298062173,12.340828301744718,234.1274130928424,12.33733198110607,RA---TAN,DEC--TAN,233.8378791539,11.96820276645,2328.5,1760.5,1.037067750555e-06,-0.0001593872963215,0.0001594125456264,9.921404448839e-07,4656,3520
2025-04-11T22-26-07_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0022.fits,2025-04-11T22:26:07.711,NGC 5957,L,60.0,233.8349038914,11.97181656308,234.11876160276853,11.598695133701964,233.5461328930747,11.602562838094414,233.55026145258617,12.344651838695633,234.1244648993305,12.3407741510177,RA---TAN,DEC--TAN,233.8349038914,11.97181656308,2328.5,1760.5,1.033110157111e-06,-0.0001594054453583,0.0001594207679082,1.100525045694e-06,4656,3520
2025-04-11T22-27-08_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0023.fits,2025-04-11T22:27:08.301,NGC 5957,L,60.0,233.8347751295,11.97185653122,234.11857188922048,11.598660640597002,233.54609569414225,11.602680406568124,233.55019365115464,12.3447663898974,234.1242441606192,12.340736705828272,RA---TAN,DEC--TAN,233.8347751295,11.97185653122,2328.5,1760.5,1.026634397491e-06,-0.0001593629643861,0.0001594201256403,1.143730012382e-06,4656,3520
2025-04-11T22-28-08_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0024.fits,2025-04-11T22:28:08.958,NGC 5957,L,60.0,233.8346123575,11.97167452153,234.1183043776745,11.59853432209504,233.5457682907255,11.602394661530168,233.5501360376478,12.344528904328431,234.12424667998087,12.340658097859697,RA---TAN,DEC--TAN,233.8346123575,11.97167452153,2328.5,1760.5,1.083358099474e-06,-0.000159379755019,0.000159430434889,1.098498561408e-06,4656,3520
2025-04-11T22-29-09_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0025.fits,2025-04-11T22:29:09.579,NGC 5957,L,60.0,233.8345895139,11.97172754509,234.11834087576943,11.59865500800927,233.5458028591541,11.602545285342678,233.5500538273461,12.344514144897522,234.1241660618136,12.34061363791245,RA---TAN,DEC--TAN,233.8345895139,11.97172754509,2328.5,1760.5,1.058780774574e-06,-0.0001593802133857,0.0001593949303773,1.106973862348e-06,4656,3520
2025-04-11T22-30-10_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0026.fits,2025-04-11T22:30:10.175,NGC 5957,L,60.0,233.8349456059,11.97161548704,234.11880820205724,11.598436325633848,233.54615736570904,11.602452964525856,233.55029816075336,12.34450848924973,234.12452369366588,12.340481842037336,RA---TAN,DEC--TAN,233.8349456059,11.97161548704,2328.5,1760.5,1.035678127694e-06,-0.000159411709545,0.0001594135736082,1.142853753489e-06,4656,3520
2025-04-11T22-31-10_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0027.fits,2025-04-11T22:31:10.793,NGC 5957,L,60.0,233.8351680545,11.97157380118,234.11895848134589,11.598425537504268,233.546401424677,11.602371945719916,233.5505930459485,12.34443605215234,234.12472455430603,12.340479534333712,RA---TAN,DEC--TAN,233.8351680545,11.97157380118,2328.5,1760.5,1.046333909528e-06,-0.0001593856295829,0.0001594154057195,1.122909028333e-06,4656,3520
2025-04-11T22-32-11_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0028.fits,2025-04-11T22:32:11.387,NGC 5957,L,60.0,233.8353031235,11.97152678973,234.1188170026028,11.598347926920091,233.5464346281175,11.602297726266409,233.55100536543992,12.34442019798357,234.1249618224098,12.340459522968969,RA---TAN,DEC--TAN,233.8353031235,11.97152678973,2328.5,1760.5,1.125968571072e-06,-0.0001593370447765,0.0001594278610988,1.123978118029e-06,4656,3520
2025-04-11T22-33-12_NGC 5957_LIGHT-L_-10.00_ZWO ASI1600MM Pro_60.00s_139_1x1_0029.fits,2025-04-11T22:33:12.013,NGC 5957,L,60.0,233.8354251762,11.97152150633,234.119329173464,11.598436108197856,233.5465676863624,11.602295037237626,233.55073641949625,12.344320664107498,234.12507283356203,12.340451667906017,RA---TAN,DEC--TAN,233.8354251762,11.97152150633,2328.5,1760.5,1.041573952744e-06,-0.0001594425576875,0.000159407144962,1.09804274281e-06,4656,3520
2025-04-11T22-34-14_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0000.fits,2025-04-11T22:34:14.646,NGC 5957,R,120.0,233.8355507983,11.97144999565,234.119358869235,11.598274984673631,233.54675662681072,11.602166922797908,233.55095804893884,12.34433896109322,234.1251350807093,12.34043689241988,RA---TAN,DEC--TAN,233.8355507983,11.97144999565,2328.5,1760.5,1.048429543638e-06,-0.0001593983109969,0.0001594385912675,1.10743222015e-06,4656,3520
2025-04-11T22-36-15_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0001.fits,2025-04-11T22:36:15.281,NGC 5957,R,120.0,233.8349818347,11.97183790871,234.11886332446696,11.59854545348562,233.54613604909224,11.602702459094916,233.5503151899929,12.344844161384634,234.1246175822316,12.34067706762855,RA---TAN,DEC--TAN,233.8349818347,11.97183790871,2328.5,1760.5,1.043780112515e-06,-0.0001594328865112,0.0001594320794872,1.18275515777e-06,4656,3520
2025-04-11T22-38-37_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0002.fits,2025-04-11T22:38:37.602,NGC 5957,R,120.0,233.8319346505,11.97274200278,234.11575456378927,11.599574918505857,233.54317089323635,11.603543485414084,233.54732995547243,12.34562298852304,234.121488342186,12.34164437646374,RA---TAN,DEC--TAN,233.8319346505,11.97274200278,2328.5,1760.5,1.039514765115e-06,-0.000159392375734,0.0001594187205661,1.129197383808e-06,4656,3520
2025-04-11T22-40-38_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0003.fits,2025-04-11T22:40:38.133,NGC 5957,R,120.0,233.8321619858,11.97279987224,234.11594734888416,11.599644902687835,233.54340018609085,11.603623697526633,233.5475919580481,12.345668811632482,234.1217136706263,12.34167990598424,RA---TAN,DEC--TAN,233.8321619858,11.97279987224,2328.5,1760.5,1.046371155645e-06,-0.0001593821694773,0.0001594113253166,1.132113057941e-06,4656,3520
2025-04-11T22-42-38_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0004.fits,2025-04-11T22:42:38.738,NGC 5957,R,120.0,233.8325228739,11.97272322315,234.11631622012857,11.599622205079724,233.5437338906773,11.60350887584833,233.54794495977987,12.34553819681061,234.1221018931525,12.34164137542985,RA---TAN,DEC--TAN,233.8325228739,11.97272322315,2328.5,1760.5,1.050432469591e-06,-0.0001593919984383,0.0001594079283704,1.105938060016e-06,4656,3520
2025-04-11T22-44-39_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0005.fits,2025-04-11T22:44:39.329,NGC 5957,R,120.0,233.83245048,11.97282634754,234.116238516484,11.59969058056396,233.54369196613547,11.603493029226716,233.54787781012536,12.34567607841088,234.12199920862483,12.341863530661142,RA---TAN,DEC--TAN,233.83245048,11.97282634754,2328.5,1760.5,1.045156507807e-06,-0.0001593820249602,0.0001594409597735,1.081996143072e-06,4656,3520
2025-04-11T22-46-39_NGC 5957_LIGHT-R_-10.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0006.fits,2025-04-11T22:46:39.950,NGC 5957,R,120.0,233.8322376525,11.972717269,234.116016833022,11.59958322094252,233.5434619598068,11.603474192864036,233.54767387404289,12.345565301267529,234.1218034060698,12.341664177452246,RA---TAN,DEC--TAN,233.8322376525,11.972717269,2328.5,1760.5,1.050615868938e-06,-0.0001593843767976,0.0001594212021142,1.107160571097e-06,4656,3520
